data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
7764183;288;GHA384;384;"01 March 2016";2016;2;Battles;"Armed clash";"Jamond Clan Militia (Ghana)";;4;"Jafok Clan Militia (Ghana)";;4;44;"Western Africa";Ghana;"North East";"Bunkpurugu Yonyo";;Bunkpurugu;10.5167;0.1;1;"Chronicle (Ghana)";National;"Two people were allegedly killed and 48 houses burnt down as part of renewed chieftaincy clashes between the Jamong and the Jafouk families in Bunkurugu District. Police officers had visited the district to assess the security situation after the 27 January clashes.";2;1618530467;GHA
7810300;288;GHA381;381;"22 February 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Central;"Cape Coast";;"Cape Coast";5.1075;-1.2431;1;"GNA (Ghana)";National;"Workers protested at Golden Panthers Securitys regional office in Cape Coast against alleged unfair treatment.";0;1618268924;GHA
6403738;288;GHA380;380;"10 February 2016";2016;1;Riots;"Violent demonstration";"Rioters (Ghana)";"Muslim Group (Ghana)";5;"Police Forces of Ghana (2009-2017)";"Military Forces of Ghana (2009-2017)";1;15;"Western Africa";Ghana;Ashanti;Kumasi;;Tafo;6.7345;-1.6128;1;"GNA (Ghana); AFP";National-International;"On 10 Feb 2016, Muslim youth, carrying guns, iron chains, machetes, axes and clubs vandalised vehicles and smashed glass doors and windows of buildings and shops during a demonstration over a land dispute in Tafo (southern Ashanti region). One person was killed and many others injured. At least 45 people were arrested by police and soldiers during the incident. Authorities also imposed a curfew in the nearby town of Kumasi.";1;1575923566;GHA
7210654;288;GHA378;378;"09 February 2016";2016;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"NPP: New Patriotic Party";7;37;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;AFP;International;"A former NPP lawmaker was stabbed to death by unknown assailants at his home in Accra on 9 February.";1;1600121118;GHA
7765529;288;GHA379;379;"09 February 2016";2016;1;Battles;"Armed clash";"Unidentified Ethnic Militia (Ghana)";;4;"Unidentified Ethnic Militia (Ghana)";;4;44;"Western Africa";Ghana;Ahafo;"Tano North";;"Duayaw Nkwanta";7.1724;-2.1028;2;"GNA (Ghana)";National;"Clashes between unidentified armed groups over a chieftaincy issue occurred in Bomaa, near Duayaw-Nkwanta in the Tano North District of Brong-Ahafo Region. A Police reinforcement was deployed to halt the shootings.";0;1618530466;GHA
6262409;288;GHA377;377;"02 February 2016";2016;1;"Violence against civilians";Attack;"Fulani Ethnic Militia (Ghana)";"Pastoralists (Ghana)";4;"Civilians (Ghana)";;7;47;"Western Africa";Ghana;Ashanti;"Asante Akim North";;Agogo;6.8;-1.082;1;"Deutsche Welle";International;"Tensions between sedentary farmers and nomadic Fulani herdsmen appear to have risen after the killing of a farmer by Fulani herdsmen in Agogo on 2 February.";1;1572403712;GHA
7765523;288;GHA376;376;"27 January 2016";2016;1;Battles;"Armed clash";"Jamond Clan Militia (Ghana)";;4;"Jafok Clan Militia (Ghana)";;4;44;"Western Africa";Ghana;"North East";"Bunkpurugu Yonyo";;Bunkpurugu;10.5167;0.1;1;"GNA (Ghana)";National;"Clashes between the Jafoak and Jamong Families over chieftaincy in Bunkpurugu led to the killing of three persons and burning of more than 30 houses. One person was arrested in connection with the clashes.";3;1618530466;GHA
5269943;288;GHA365;365;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;Volta;Ho;;Ho;6.6008;0.4713;1;"GNA (Ghana)";National;"Protesters aligned to the Trades Union Congress took to the streets in Ho, as part of nationwide demonstrations.";0;1561469144;GHA
5269944;288;GHA366;366;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;Eastern;"New Juaben";;Koforidua;6.0941;-0.2591;1;"GNA (Ghana)";National;"Workers of 13 unions of the Trades Union Congress (TUC) in the Koforidua Municipality hit the streets in support of the nationwide demonstration declared by the TUC";0;1561469144;GHA
5269945;288;GHA367;367;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;1;"GNA (Ghana)";National;"Hundreds of workers responded to the call by the leadership of organized labour to hit the streets in protest in Kumasi. The TUC has been at the forefront of these nationwide protest.";0;1561469144;GHA
5269946;288;GHA368;368;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;Eastern;"Nsawam Adoagyiri";;Nsawan;5.8192;-0.3535;1;"GNA (Ghana)";National;"Demonstrations, led by the TUC and public servants, took place in Nsawan as part of nationwide protest action.";0;1618530466;GHA
5269947;288;GHA369;369;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;Western;"Sekondi Takoradi";;Sekondi-Takoradi;4.9354;-1.7274;1;"GNA (Ghana)";National;"More than 500 members of the Organised Labour (TUC) in the Western Region took part in a demonstration in the Sekondi-Takoradi Metropolis.";0;1618530466;GHA
6257472;288;GHA375;375;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;"Upper West";Wa;;Wa;10.0607;-2.5019;1;"Chronicle (Ghana)";National;"About 150 members of Organised Labour in the Upper West Region have participated in a peaceful demonstration in Wa to protest against the recent tariff increases and fuel price hikes.";0;1618530466;GHA
6257497;288;GHA373;373;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;Northern;Tamale;;Tamale;9.4008;-0.8393;1;"Chronicle (Ghana)";National;"Nationwide protests, under the banner of the TUC, took place in Tamale.";0;1572403706;GHA
6257502;288;GHA372;372;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;Bono;Sunyani;;Sunyani;7.3333;-2.3333;1;"Chronicle (Ghana)";National;"Hundreds of workers, under the banner of the TUC, poured out on to the streets of Sunyani to register their discontent with the recent increases in utility tariffs and prices of petroleum products.";0;1618530466;GHA
6262496;288;GHA364;364;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Deutsche Welle";International;"Thousands of workers in Ghana are hitting the streets in Accra to protest the recent hikes in petroleum products and utility tariffs. The TUC was active in the protest.";0;1572403712;GHA
7764165;288;GHA370;370;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;Volta;"Ketu South";;Aflao;6.1198;1.1901;1;"Chronicle (Ghana)";National;"Nationwide protests, under the banner of the TUC, took place in Aflao.";0;1618530466;GHA
7810221;288;GHA371;371;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;Central;"Cape Coast";;"Cape Coast";5.1075;-1.2431;1;"Chronicle (Ghana)";National;"Nationwide protests, under the banner of the TUC, took place in Cape Coast.";0;1618268924;GHA
7810222;288;GHA374;374;"20 January 2016";2016;1;Protests;"Peaceful protest";"Protesters (Ghana)";"TUC: Trade Union Congress";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Tema;;Tema;5.6596;-0.0097;1;"Chronicle (Ghana)";Subnational;"Nationwide protests, under the banner of the TUC, took place in Tema.";0;1618268924;GHA
6257490;288;GHA363;363;"11 January 2016";2016;1;"Violence against civilians";Attack;"Fulani Ethnic Militia (Ghana)";"Pastoralists (Ghana)";4;"Civilians (Ghana)";;7;47;"Western Africa";Ghana;Ashanti;"Asante Akim North";;Agogo;6.8;-1.082;1;"Chronicle (Ghana)";National;"A priest was murdered by Fulani Cattle herders in the Asante region.";1;1572403706;GHA
6403940;288;GHA362;362;"29 December 2015";2015;1;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"GNA (Ghana)";National;"Two men were attacked in their home by a mob numbering about 50 who inflicted cutlass wounds on them and molested their family members.";0;1575923567;GHA
5269939;288;GHA361;361;"23 December 2015";2015;1;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;Western;Jomoro;;"Half Assini";5.05;-2.8833;2;"GNA (Ghana)";National;"An angry mob almost lynched a driver who accidentally knocked down and killed a citizen of the town at Kegen in the Jomoro District on 23 December. The victim received severe beatings and incurred injuries on the head.";0;1561469144;GHA
5269938;288;GHA360;360;"14 December 2015";2015;1;Riots;"Mob violence";"Rioters (Ghana)";"PNC: Peoples National Convention";5;"Rioters (Ghana)";"PNC: Peoples National Convention";5;55;"Western Africa";Ghana;"Upper West";Wa;;Wa;10.0607;-2.5019;1;"GNA (Ghana)";National;"PNC members fought at the Seventh National Delegates Congress held in Wa. Police and army intervened to separate PNC members who fought at the Seventh National Delegates Congress of the PNC held in Wa. 3 people were arrested";0;1618530465;GHA
7766450;288;GHA359;359;"11 December 2015";2015;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"GPRTU: Ghana Private Road Transport Union";7;37;"Western Africa";Ghana;Central;"Gomoa East";;Kasoa;5.5345;-0.4168;1;"Syndigate Media";Other;"Central Regional Chairman of the Ghana Private Road Transport Union (GPRTU) claims he was shot and severely injured by an unknown assailant at Kasoa.";0;1618530465;GHA
5269935;288;GHA358;358;"10 December 2015";2015;2;Riots;"Violent demonstration";"Rioters (Ghana)";;5;"Police Forces of Ghana (2009-2017)";;1;15;"Western Africa";Ghana;Northern;Tamale;;Tamale;9.4008;-0.8393;1;"GNA (Ghana)";National;"Youth rioted and rampaged property in the Tamale metropolis. They were protesting the supposed dismissal of Alhaji Ibrahim Seidu, who lost in the just ended NDC primaries in the area. At least four people were arrested in connection with the riot";0;1561469144;GHA
7213952;288;GHA357;357;"07 December 2015";2015;2;Riots;"Mob violence";"Rioters (Ghana)";;5;"Police Forces of Ghana (2009-2017)";;1;15;"Western Africa";Ghana;Eastern;"East Akim";;Apedwa;6.1313;-0.4973;1;"Syndigate Media";Other;"Clashes between police and people over an alleged illegal installation of a chief for Akyem Apedwa in the East Akyem Municipality in the Eastern Region. 18 people were arrested. Police had to fire tear gas to disperse the crowd when they arrived in the area as people tried to resist.";0;1600121130;GHA
5269933;288;GHA356;356;"04 December 2015";2015;2;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Eastern;"New Juaben";;Koforidua;6.0941;-0.2591;2;"GNA (Ghana)";National;"Youth protested demanding the re-instatement of 26 women who were sacked without apparent reason by the contracting firm AIDA as well as compensation for the destruction of their farmlands.";0;1561469144;GHA
5269932;288;GHA355;355;"30 November 2015";2015;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Western;"Tarkwa Nsuaem";;Tarkwa;5.3;-1.9833;1;"GNA (Ghana)";National;"Demonstration by taxi drivers, who protested against the deplorable road network in the Tarkw-Nsuaem Municipality";0;1618530465;GHA
7764206;288;GHA354;354;"30 November 2015";2015;1;Battles;"Armed clash";"Jamond Clan Militia (Ghana)";;4;"Jafok Clan Militia (Ghana)";;4;44;"Western Africa";Ghana;"North East";"Bunkpurugu Yonyo";;Bunkpurugu;10.5167;0.1;1;"Daily Graphic";National;"3 people killed following renewed ethnic and chieftaincy dispute between the two royal gates of Jamond and Jafok families over 28-30 November. Several houses have also been burnt down following the clashes. Police and military reinforcement has been dispatched to augment the security in the area.";1;1618530465;GHA
7764203;288;GHA353;353;"29 November 2015";2015;1;Battles;"Armed clash";"Jamond Clan Militia (Ghana)";;4;"Jafok Clan Militia (Ghana)";;4;44;"Western Africa";Ghana;"North East";"Bunkpurugu Yonyo";;Bunkpurugu;10.5167;0.1;1;"Daily Graphic";National;"3 people killed following renewed ethnic and chieftaincy dispute between the two royal gates of Jamond and Jafok families over 28-30 November. Several houses have also been burnt down following the clashes. Police and military reinforcement has been dispatched to augment the security in the area.";1;1618530465;GHA
7764204;288;GHA352;352;"28 November 2015";2015;1;Battles;"Armed clash";"Jamond Clan Militia (Ghana)";;4;"Jafok Clan Militia (Ghana)";;4;44;"Western Africa";Ghana;"North East";"Bunkpurugu Yonyo";;Bunkpurugu;10.5167;0.1;1;"Daily Graphic";National;"3 people killed following renewed ethnic and chieftaincy dispute between the two royal gates of Jamond and Jafok families over 28-30 November. Several houses have also been burnt down following the clashes. Police and military reinforcement has been dispatched to augment the security in the area.";1;1618530465;GHA
7764221;288;GHA351;351;"27 November 2015";2015;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";;7;37;"Western Africa";Ghana;"North East";"Bunkpurugu Yonyo";;Bunkpurugu;10.5167;0.1;1;"Daily Graphic";National;"Two missing men from the Jamond family were travelling on motor bike to a nearby town but were attacked and killed by unknown persons";2;1618530465;GHA
5758429;288;GHA350;350;"23 November 2015";2015;1;"Strategic developments";"Disrupted weapons use";"Military Forces of Ghana (2009-2017)";"Unidentified Armed Group (Ghana)";1;"Unidentified Armed Group (Ghana)";"NPP: National Patriotic Party";3;13;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Chronicle (Ghana)";Subnational;"Weapons Seizure: About 15 armed men occupying military and police vehicles invaded the precincts of NPPs headquarters while some NPP militants remained in the buliding and claimed to have found a sack containing four AK 47 rifles and four machetes. 12 people were arrested in connection with the event.";0;1567462145;GHA
7810304;288;GHA349;349;"22 November 2015";2015;1;Battles;"Armed clash";"Unidentified Armed Group (Ghana)";;3;"Police Forces of Ghana (2009-2017)";;1;13;"Western Africa";Ghana;Central;"Cape Coast";;"Cape Coast";5.1075;-1.2431;2;"GNA (Ghana)";National;"Six persons, including a police officer, got seriously injured when angry residents of Nstin clashed with the police over the death of their colleague. The residents armed with machetes, clubs and other dangerous implements, besieged the premises of the Bakaano Police Station in protest, vandalising about 15 vehicles belonging to private individuals. Police fired shots and tear gas in response";0;1618268924;GHA
5758452;288;GHA348;348;"21 November 2015";2015;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"NDC: National Democratic Congress";7;37;"Western Africa";Ghana;"Greater Accra";"Ningo Prampram";;Prampram;5.7152;0.1049;1;"Chronicle (Ghana)";Subnational;"NDCs Sam George claimed to have been beaten by men believed to be supporters of incumbent in the NDC parliamentary elections ET Mensah";0;1618530465;GHA
5269928;288;GHA347;347;"11 November 2015";2015;1;Riots;"Mob violence";"Rioters (Ghana)";;5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;Ashanti;"Afigya Kwabre";;Afigya-Kwabre;6.9864;-1.5579;1;"GNA (Ghana)";National;"A teacher was alledgely brutally assaulted by four communities over his action to discipline a student. Several people were injured in the clash";0;1618530464;GHA
7212106;288;GHA346;346;"09 November 2015";2015;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"Ashanti Ethnic Group (Ghana)";7;37;"Western Africa";Ghana;Ashanti;"Atwima Mponua";;Nyinahin;6.5956;-2.1148;1;"GNA (Ghana)";National;"Three armed assailants besieged the palace and attempted to attack the chief of Nyinahin during a traditional celebration in the Atwima-Mponua District. People ran for their lives with most of them hurting themselves in a stampede.";0;1600121124;GHA
6257479;288;GHA345;345;"06 November 2015";2015;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"NPP: New Patriotic Party";7;37;"Western Africa";Ghana;Eastern;Atiwa;;Asawase;6.4;-0.5166;1;"Chronicle (Ghana)";National;"An NPP member allegedly involved in the lock up of the party office on 4 November in protest over the regional Chairman was killed by unidentified attackers. Seven NPP executives have been arrested following the murder, including the Chairman.";1;1572403706;GHA
7211614;288;GHA344;344;"04 November 2015";2015;1;Riots;"Violent demonstration";"Rioters (Ghana)";"NPP: New Patriotic Party";5;;;0;50;"Western Africa";Ghana;Eastern;Atiwa;;Asawase;6.4;-0.5166;1;"Chronicle (Ghana)";National;"Some NPP supporters in the Asawase Constituency locked up the parties office in protest against the Chairman, who was reported to have led a pro-Afoko demonstration in Accra.";0;1600121122;GHA
7211616;288;GHA343;343;"04 November 2015";2015;2;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Chronicle (Ghana)";Subnational;"Demonstration by NPP members at the parties national headquarters over the suspension of Mr. Paul Afoko";0;1600121122;GHA
7276258;288;GHA342;342;"30 October 2015";2015;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"GNA (Ghana)";National;"About 200 aggrieved customers of some financial investment companies embarked on a peaceful demonstration to protest against 'the unwillingness of the companies to pay back their monies.'";0;1604354642;GHA
5758497;288;GHA341;341;"27 October 2015";2015;1;Riots;"Mob violence";"Rioters (Ghana)";"NPP: New Patriotic Party";5;"Civilians (Ghana)";"NPP: New Patriotic Party";7;57;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Chronicle (Ghana)";Subnational;"Attack on the vehicle belonging to the General Secretary Kwabena Agyepong, at the NPP Head Office from the security wing of the party (Invisible Forces). This followed a heated argument ensured between Agyepong, and the first vice chairman of the party. Members of Agyepongs entourage sustained injuries.";0;1567462145;GHA
5896872;288;GHA340;340;"17 October 2015";2015;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"Fulani Ethnic Group (Ghana)";7;37;"Western Africa";Ghana;Eastern;"Kwahu Afram Plains South";;"Afram Plains";6.8333;-0.1667;2;"Joy FM; Syndigate Media";Other-National;"Three Fulani men were murdered and ten people injured by unidentified gunmen in Abejope and Salamikpoe communities in the Afram Plains in a possible reprisal attack";3;1618530464;GHA
5918857;288;GHA339;339;"06 October 2015";2015;1;Protests;"Peaceful protest";"Protesters (Ghana)";"CUNMA: Coalition of Unpaid Nurses and Midwives Association; Health Workers (Ghana)";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;3;"Daily Guide Ghana; GNA (Ghana)";National;"The Coalition of Unpaid Nurses and Midwives Association held a nationwide sit-down strike to put pressure on government to pay their salaries arrears over 6-9 October";0;1567465411;GHA
5758483;288;GHA338;338;"01 October 2015";2015;1;Riots;"Mob violence";"Military Forces of Ghana (2009-2017)";;1;"Rioters (Ghana)";;5;15;"Western Africa";Ghana;"Greater Accra";Tema;;Ashaiman;5.6665;-0.0348;1;"Chronicle (Ghana)";Subnational;"Several wood traders hurled stones at the military in a bid to prevent the gun wielding soldiers from storming Timber Market. The army officer had jumped behind a commercial motor bike to chase three trucks, believed to be carrying illegal lumber to the Ashaiman Timber Market and killed one person.";1;1567462145;GHA
6257483;288;GHA337;337;"26 September 2015";2015;1;Battles;"Armed clash";"Atulbabisi Clan Militia (Ghana)";;4;"Atulbabisi Clan Militia (Ghana)";;4;44;"Western Africa";Ghana;"Upper East";Bolgatanga;;Bolgatanga;10.7856;-0.8514;1;"Chronicle (Ghana)";National;"A chieftaincy dispute between factions of the Atulbabisi clan to the Bolga skin in the Bolgatanga Traditional Area was renewed as gunshots rocked Atulbabisi, leaving seven people injured and about ten houses burnt down. The Regional Police Command deployed officers to control the situation";0;1572403706;GHA
5896871;288;GHA336;336;"16 September 2015";2015;1;Riots;"Violent demonstration";"Rioters (Ghana)";"Let my Vote Count Alliance; AAG: Alliance for Accountable Governance";5;"Police Forces of Ghana (2009-2017)";;1;15;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Media Foundation for West Africa; Chronicle (Ghana)";Subnational-Regional;"Disagreement over approved routes during demonstrations by pressure groups Let my Vote Count and Alliance for Accountable Governance led to clashes between police and protesters. Several demonstrators were arrested, after warning shots, hot water and rubber bullets were fired at them. dozens sustained injuries. Demonstrators were demanding that the Electoral Commission of Ghana compiles a new voters register";0;1567462425;GHA
7810223;288;GHA335;335;"13 September 2015";2015;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Tema;;Tema;5.6596;-0.0097;1;"Chronicle (Ghana)";Subnational;"200 macho men and 100 NDC supporters in Tema West Constituency raided the constituency office to demonstrate their readiness to attack any executive member who attempts to open the place. They had locked the office since 8 September and declared that they would keep wake at the forecourt of the party office until Samuel Ofosu-Ampofo rescinds his decision not to contest the primary.";0;1618268924;GHA
7810309;288;GHA334;334;"09 September 2015";2015;2;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Tema;;Tema;5.6596;-0.0097;1;"GNA (Ghana)";National;"The National Democratic Congresss office was closed for three days by some aggrieved supporters of Mr Samuel Ofosu Ampofo, the 2012 Parliamentary Candidate for the party in the Constituency, who has refused to contest the seat for the second time. Supporters locked the office with padlocks.";0;1618268924;GHA
5269914;288;GHA333;333;"28 August 2015";2015;1;Riots;"Violent demonstration";"Rioters (Ghana)";"Ellenda Communal Group (Ghana)";5;"Police Forces of Ghana (2009-2017)";;1;15;"Western Africa";Ghana;Western;Jomoro;;"Half Assini";5.05;-2.8833;1;"GNA (Ghana)";National;"Ellenda group organised some youth to riot against the burial of their former chief, Nana Kyeku Anyimiah the IV. Rioters blocked the access road to the town with woods and logs and in the process injured a Police officer on Patrol duties. 10 suspects have been identified";0;1561469144;GHA
7810298;288;GHA332;332;"20 August 2015";2015;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Street Traders (Ghana)";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Tema;;Tema;5.6596;-0.0097;1;"GNA (Ghana)";National;"Hundreds of traders at the Tema Community One market have demonstrated against the increase in property rates levied by the Tema Metropolitan Assembly (TMA)";0;1618268924;GHA
7764170;288;GHA331;331;"15 August 2015";2015;1;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;Ahafo;"Asunafo South";;Kwapong;6.6169;-2.4805;1;"Chronicle (Ghana)";National;"Youths break into a police station and forcible release a man accused of stabbing an associate to death. They then proceed to fatally lynch the suspect.";1;1618530464;GHA
7764173;288;GHA330;330;"15 August 2015";2015;1;Riots;"Mob violence";"Rioters (Ghana)";;5;"Police Forces of Ghana (2009-2017)";;1;15;"Western Africa";Ghana;Ahafo;"Asunafo South";;Kwapong;6.6169;-2.4805;1;"Chronicle (Ghana)";National;"Some youth crashed with the police at Kwapong in the Asunafo South District on Saturday August 15, 2015, who broke into a ploice station and took away a man whom they lynched, despite the police firing several warning shots. Two people were reportedly shot by the police and one died.";1;1618530464;GHA
7765531;288;GHA329;329;"12 August 2015";2015;1;Battles;"Armed clash";"Unidentified Armed Group (Ghana)";;3;"Unidentified Armed Group (Ghana)";;3;33;"Western Africa";Ghana;"Bono East";"Techiman North";;Tuobodom;7.6401;-1.9052;1;"GNA (Ghana)";National;"Four people were on Wednesday confirmed dead around 1630 hours, with seven others seriously injured during a shooting incident between two chieftaincy factions at Tuobodom in the Techiman North District of the Brong-Ahafo Region";4;1618530464;GHA
7765461;288;GHA327;327;"30 July 2015";2015;1;Riots;"Violent demonstration";"Rioters (Ghana)";"Students (Ghana)";5;"Police Forces of Ghana (2009-2017)";;1;15;"Western Africa";Ghana;Savannah;"East Gonja";;Salaga;8.5508;-0.5187;1;"Ghana Web";National;"Students from T.I Ahmadiyya Senior High School in the Northern Regional town of Salaga on Thursday stormed the schools premises and later at the Salaga Police station to protest against the arrest of their mates, where shots were fired resulting in the death of one resident, who joined the students protest. The clash ensued following the alleged prevention of a slippers-wearing female student from sitting terminal examinations on Wednesday, July 29";1;1618530464;GHA
6403737;288;GHA325;325;"20 July 2015";2015;1;Protests;"Peaceful protest";"Protesters (Ghana)";"NDC: National Democratic Congress";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"GNA (Ghana); Ghana Star";National;"Some people protested about the current power outage during a ceremony to mark the Eid-Ul-Fitr festival at Nima presided over by National Democratic Congress Member of Parliament (MP) for East Ayawaso.";0;1575923566;GHA
7809438;288;GHA326;326;"20 July 2015";2015;1;"Violence against civilians";"Sexual violence";"Police Forces of Ghana (2009-2017)";;1;"Civilians (Ghana)";;7;17;"Western Africa";Ghana;"Greater Accra";Tema;;Tema;5.6596;-0.0097;1;"Ghana Star; GNA (Ghana)";National;"On July 20, 2015, about 12 naval personnel stormed a beach, stripped civilians of Tema Newtown naked and assaulted them with weapons. Eight people sustained injuries";0;1618268922;GHA
7765509;288;GHA324;324;"12 July 2015";2015;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Farmers (Ghana)";6;;;0;60;"Western Africa";Ghana;"Bono East";"Techiman North";;Techiman;7.5896;-1.9337;1;"GNA (Ghana)";National;"The Cocoa Farmers Association of Techiman, has petitioned government to intervene in order for Ghana Cocoa Board (COCOBOD) to rescind its decision to relocate the Techiman Cocoa District Office to the western side of Brong-Ahafo Region. The petitioners marched through the principal streets of Techiman Township and ended up at the office of the Municipal Assembly to present a copy of the petition";0;1618530464;GHA
5269904;288;GHA321;321;"09 July 2015";2015;1;Riots;"Violent demonstration";"Rioters (Ghana)";;5;"Police Forces of Ghana (2009-2017)";;1;15;"Western Africa";Ghana;Northern;Tamale;;Tamale;9.4008;-0.8393;2;"GNA (Ghana)";National;"A misunderstanding on Thursday afternoon between a resident and some worshipers at a mosque at Changli, a suburb of Tamale, led to protests by the worshippers. Police officers were initially chased away before a reinforcement team came that fired warning shots to disperse the crowd.";0;1561469144;GHA
7766075;288;GHA323;323;"09 July 2015";2015;1;Battles;"Armed clash";"Unidentified Armed Group (Ghana)";;3;"Bimbilla Communal Militia (Ghana)";;4;34;"Western Africa";Ghana;Northern;"Nanumba North";;Bimbilla;8.8592;0.0593;1;PANAPRESS;Regional;"At last 12 people have been killed in fighting between butchers and guards of a chief in Bimbilla in Ghana's Northern Region. Police say the shooting involved some butchers and guards of the regent of Nanumba after some butchers allegedly refused to present a portion of their meat to the chief in the area as demanded by tradition";12;1618530464;GHA
7810303;288;GHA322;322;"09 July 2015";2015;1;Protests;"Peaceful protest";"Protesters (Ghana)";"ICU: Industrial and Commercial Workers Union";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Tema;;Tema;5.6596;-0.0097;1;"GNA (Ghana)";National;"Over 700 members of the Industrial and Commercial Workers Union (ICU) on Thursday, demonstrated through the streets of Tema against the economic hardship in the country";0;1618268924;GHA
5269903;288;GHA320;320;"07 July 2015";2015;1;Battles;"Armed clash";"NDC: National Democratic Congress";;3;"NPP: New Patriotic Party";;3;33;"Western Africa";Ghana;"Upper East";Talensi;;Talensi;10.7063;-0.803;1;"Ghana Star; GNA (Ghana)";National;"Following by-elections in Talensi, there were clashes between supporters of the ruling NDC and the opposition NPP, including firing of ammunition, leading to the hospitalisation of some victims and the destruction of vehicles.";0;1618530463;GHA
